platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.599728e-01,4.599818e-01,330798893,1807278,7043,1789659272,4223170914,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.596602e-01,4.596626e-01,330795985,1798362,8438,1787071599,4223163370,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.683811e-01,4.683894e-01,330805729,1787735,4004,1820015462,4223192024,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.618814e-01,4.618904e-01,330809514,1803960,7386,1796265985,4223224824,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.636922e-01,4.637028e-01,330807883,1812978,6347,1799741800,4223223369,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.673708e-01,4.673775e-01,330809606,1804293,5197,1809221777,4223226055,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.633073e-01,4.633170e-01,330807816,1805549,9220,1789081311,4223219917,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.619895e-01,4.619920e-01,330798989,1817681,8015,1795723026,4223171431,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.602070e-01,4.602406e-01,330807362,1809629,6716,1786777303,4223221641,2,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.765663e-01,4.765691e-01,330803383,1816877,9608,1838735233,4223214724,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.606109e-01,4.606204e-01,330797019,1807088,7621,1789235464,4223168575,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.612099e-01,4.612125e-01,330805404,1810883,6733,1786793797,4223195502,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.629699e-01,4.629724e-01,330805456,1805334,8032,1789408678,4223220770,0,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.719649e-01,4.720015e-01,330817916,1819448,6176,1789397610,4223282518,4,1,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.591636e-01,4.591660e-01,330804528,1800879,9095,1785672792,4223205060,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.651846e-01,4.652120e-01,330812110,1808052,7276,1802202880,4223234393,2,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.671589e-01,4.671614e-01,330804939,1820720,11378,1812264210,4223199412,0,0,518
