platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-a5734919,RX 6Mbps,100000000,4.812654e-01,4.812617e-01,359136184,1088239,10666,1865603197,4582789894,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.765992e-01,4.765874e-01,359130148,1071341,8471,1856719629,4582765000,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.748950e-01,4.748904e-01,359139025,1055260,11165,1850033328,4582796154,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.806437e-01,4.806375e-01,359135560,1055946,9175,1872166327,4582794074,1,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.752537e-01,4.752583e-01,359137034,1071582,8909,1850831099,4582810443,2,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.745830e-01,4.745768e-01,359134746,1067586,8561,1847488534,4582792596,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.750467e-01,4.750433e-01,359139545,1373516,12961,1850867578,4582797513,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.748647e-01,4.748594e-01,359133565,1064041,9970,1851712791,4582780781,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.785673e-01,4.785633e-01,359140206,1057043,10498,1862960696,4582814617,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.759095e-01,4.758975e-01,359129104,1067756,9079,1851266524,4582760481,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.827098e-01,4.827100e-01,359181216,1059882,10704,1849456445,4583076223,2,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.782364e-01,4.782244e-01,359134848,1058021,8724,1853560393,4582788026,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.761874e-01,4.761968e-01,359131003,1393635,9776,1853285020,4582773373,2,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.811451e-01,4.813778e-01,359186520,1056560,9416,1847947956,4583010929,9,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.762365e-01,4.762440e-01,359140277,1069973,9713,1847555269,4582826616,1,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.789580e-01,4.790060e-01,359139454,1091102,9363,1860150343,4582823467,3,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.763793e-01,4.763670e-01,359131366,1057106,9163,1848441574,4582778669,0,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.762270e-01,4.762321e-01,359131466,1055488,7565,1852912125,4582772470,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.797092e-01,4.796971e-01,359133557,1401141,9088,1867924598,4582782960,0,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.837615e-01,4.837791e-01,359137144,1055393,10440,1847814413,4582805007,2,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.755462e-01,4.755521e-01,359135367,1055959,11297,1845791327,4582789494,1,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.765936e-01,4.768475e-01,359201608,1056222,13070,1847148479,4583096597,11,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.744012e-01,4.743958e-01,359140158,1056134,8183,1844662938,4582820516,1,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.785833e-01,4.785782e-01,359130556,1056950,8173,1849720825,4582765876,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.798720e-01,4.798601e-01,359133644,1058580,9483,1853181492,4582792174,0,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.797736e-01,4.797692e-01,359134565,1057240,9769,1864740866,4582788348,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.761560e-01,4.761535e-01,359133865,1057214,10816,1850024836,4582792431,1,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.770322e-01,4.770826e-01,359134335,1055008,9601,1848962477,4582779480,4,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.868528e-01,4.868527e-01,359136355,1053458,11306,1846941390,4582796756,2,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.745526e-01,4.745483e-01,359138536,1055373,8323,1847706233,4582799778,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.755664e-01,4.755699e-01,359137067,1056311,9265,1849475659,4582807791,2,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.765977e-01,4.765934e-01,359132632,1058438,10258,1848445563,4582774781,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.809776e-01,4.809747e-01,359139295,1065986,9583,1858072186,4582815042,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.753638e-01,4.753628e-01,359133327,1055429,8047,1849920232,4582784400,2,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.785204e-01,4.785086e-01,359133930,1055497,9978,1858000599,4582780061,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.852626e-01,4.852642e-01,359135893,1063562,9592,1852567780,4582802096,2,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.775464e-01,4.775405e-01,359142369,1082722,10119,1850847460,4582838370,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.776529e-01,4.776481e-01,359130566,1057520,8288,1855793692,4582766022,1,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.798993e-01,4.799034e-01,359133120,1055584,9864,1857024854,4582777350,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.735648e-01,4.735597e-01,359136882,1072216,7075,1844610827,4582807959,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,5.026768e-01,5.026710e-01,359134108,1059265,8140,1862351899,4582785414,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.754049e-01,4.756579e-01,359139766,1055938,12524,1848373280,4582801392,3,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.779813e-01,4.779692e-01,359139251,1055782,10521,1854513639,4582822568,0,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.739561e-01,4.739510e-01,359130864,1055119,8374,1844587765,4582770468,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.756496e-01,4.756442e-01,359138005,1054905,8096,1847993329,4582805634,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.772430e-01,4.772483e-01,359135302,1057605,9703,1854255013,4582790767,1,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.749422e-01,4.749477e-01,359130235,1056860,10201,1847232385,4582769605,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.777893e-01,4.777931e-01,359129927,1056226,9146,1859071536,4582761642,2,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.755911e-01,4.756129e-01,359134181,1068553,9119,1852086394,4582780507,3,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.764584e-01,4.764465e-01,359131291,1063473,9329,1852288853,4582778176,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.803646e-01,4.803721e-01,359130410,1058248,8523,1865369761,4582765991,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.773252e-01,4.773134e-01,359134491,1055203,11350,1858657964,4582787070,0,0,392
wifi,perf-a5734919,RX 6Mbps,100000000,4.791474e-01,4.791421e-01,359131547,1072663,8684,1850345492,4582768160,1,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.773770e-01,4.773649e-01,359131864,1057315,10161,1854398354,4582777453,0,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.742972e-01,4.743040e-01,359144419,1074270,7890,1846172586,4582841628,3,0,391
wifi,perf-a5734919,RX 6Mbps,100000000,4.756821e-01,4.756704e-01,359131677,1237989,9914,1852420665,4582767234,0,0,390
wifi,perf-a5734919,RX 6Mbps,100000000,4.736507e-01,4.736451e-01,359134166,1057189,9113,1843979099,4582776070,1,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.759680e-01,4.759559e-01,359134360,1055741,9215,1854326752,4582791488,0,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.817849e-01,4.817802e-01,359136765,1055102,10353,1846932094,4582796158,1,0,393
wifi,perf-a5734919,RX 6Mbps,100000000,4.778951e-01,4.778831e-01,359130781,1066370,9942,1856543097,4582773786,0,0,392
wifi,perf-a5734919,RX 9Mbps,100000000,5.398735e-01,5.398669e-01,325704810,1510198,15958,2101020736,4855555807,1,0,669
wifi,perf-a5734919,RX 9Mbps,100000000,5.474675e-01,5.474610e-01,325489302,1512631,16160,2113633977,4854445699,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.396988e-01,5.396853e-01,325485173,1509381,14290,2102760582,4854421963,0,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.443977e-01,5.444239e-01,325492593,1829601,11248,2107514318,4854456173,3,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.453949e-01,5.453902e-01,325486294,1512967,13165,2112027472,4854422010,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.383310e-01,5.383491e-01,325485820,1513709,9847,2096474963,4854414872,3,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.413903e-01,5.413869e-01,325486548,1516635,15829,2109349461,4854419875,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.394906e-01,5.394769e-01,325487648,1508871,16598,2101944440,4854429949,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.424617e-01,5.424557e-01,325488828,1508757,16117,2107260792,4854438277,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.469562e-01,5.469426e-01,325484235,1514154,16594,2102170633,4854413735,0,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.448571e-01,5.448504e-01,325484356,1515849,16148,2115832599,4854419502,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.426028e-01,5.428936e-01,325563309,1510565,16242,2109794959,4854763596,9,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.403905e-01,5.404014e-01,325490596,1514814,16122,2098339049,4854445536,3,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.411606e-01,5.411470e-01,325483968,1515029,9901,2104391373,4854404887,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.399956e-01,5.400110e-01,325488208,1507889,11740,2102341904,4854427636,2,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.419459e-01,5.419419e-01,325490379,1515719,15944,2111326013,4854433227,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.382892e-01,5.382951e-01,325488243,1509736,13956,2096363894,4854430915,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.409511e-01,5.409670e-01,325484516,1509013,13020,2095765481,4854411662,2,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.388824e-01,5.388688e-01,325487174,1514575,13504,2099058217,4854417904,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.440111e-01,5.440056e-01,325485473,1508977,15025,2104959091,4854410108,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.397995e-01,5.400724e-01,325549767,1510721,15247,2101709222,4854691797,10,0,540
