platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.939192e-01,5.957424e-01,449340621,1655225,123616,2270941236,4893449622,10,0,520
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.843135e-01,5.851674e-01,449066655,1670074,44426,2243971578,4892075785,33,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.861679e-01,5.861534e-01,449038742,1665885,21178,2251791617,4891920787,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.810856e-01,5.818175e-01,449055197,1651573,37102,2240810131,4891997041,24,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.188978e-01,6.188994e-01,449046646,1675056,352294,2348823334,4891968676,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.871094e-01,5.871242e-01,449043854,1668627,41889,2257105240,4891951042,2,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.945821e-01,5.945768e-01,449041104,1672178,80709,2266999086,4891927708,1,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.064352e-01,6.075067e-01,449079377,1656588,187000,2299136316,4892130965,27,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.794761e-01,5.794950e-01,449039682,1661063,26985,2249271582,4891926570,2,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.827360e-01,5.827217e-01,449038107,1679503,30453,2247628965,4891921061,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.810281e-01,5.817182e-01,449062528,1649600,38490,2250476150,4892046305,26,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.829602e-01,5.829553e-01,449038199,1662558,19965,2260624719,4891920403,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.753169e-01,5.760084e-01,449067271,1654709,27243,2239797546,4892066475,26,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.780975e-01,5.781886e-01,449048401,1663580,19754,2244974737,4891976452,4,1,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.842987e-01,5.842843e-01,449038881,1653727,22554,2266689304,4891919930,0,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.775326e-01,5.782364e-01,449065244,1669663,28746,2242504939,4892065941,24,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.802645e-01,5.802601e-01,449045146,1653866,20531,2256708757,4891950746,1,0,388
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.804807e-01,5.804893e-01,449041128,1684102,17958,2261823463,4891929716,2,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.816228e-01,5.816181e-01,449034581,1650816,27826,2266845359,4891898433,1,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.765666e-01,5.765523e-01,449038670,1667611,19024,2245553150,4891925059,0,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.761831e-01,5.761781e-01,449033443,1712113,21389,2238981587,4891885861,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.763446e-01,5.763463e-01,449044421,1672170,22349,2241288742,4891958142,2,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.762030e-01,5.768819e-01,449067832,1667198,24436,2236991024,4892069904,30,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.821280e-01,5.821238e-01,449041610,1651316,28413,2258785340,4891938261,1,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.802732e-01,5.806313e-01,449604293,1695473,29060,2247918350,4894290870,12,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.842067e-01,5.845107e-01,449825472,1664555,31115,2254944223,4895215584,10,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.826415e-01,5.826270e-01,449035178,1671472,18403,2253514665,4891899780,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.729216e-01,5.729250e-01,449039589,1671415,20826,2230925889,4891921268,2,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.809804e-01,5.809983e-01,449046224,1673988,20850,2259022011,4891965320,2,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.796061e-01,5.795918e-01,449041907,1664590,18513,2244480753,4891930057,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.765576e-01,5.765525e-01,449041882,1657327,23501,2238461711,4891944620,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.737834e-01,5.737838e-01,449046106,1689000,25142,2231502151,4891962952,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.817366e-01,5.817336e-01,449037727,1725690,21909,2241375848,4891919217,2,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.778802e-01,5.780849e-01,449042174,1773424,25326,2244459388,4891948778,2,1,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.760165e-01,5.760022e-01,449035583,1665269,28616,2235055311,4891908116,0,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.828614e-01,5.828615e-01,449044823,1992346,22367,2243786961,4891947469,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.773977e-01,5.780362e-01,449057576,1689203,21616,2243765031,4892013276,28,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.763827e-01,5.763913e-01,449043592,1667420,25294,2238456216,4891950118,3,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.743410e-01,5.743267e-01,449036961,1661841,32573,2236074266,4891919475,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.095200e-01,6.098697e-01,449617822,1696282,29446,2367737633,4894350939,11,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.769002e-01,5.768944e-01,449038850,1721276,20692,2236638812,4891920821,1,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.792665e-01,5.792522e-01,449037506,1683665,17574,2243185515,4891917527,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.805661e-01,5.805607e-01,449040526,1647243,25206,2248228792,4891933318,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.863678e-01,5.870216e-01,449063886,1669119,28952,2247443128,4892043613,28,1,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.872477e-01,5.873170e-01,449039903,1662207,197835,2261631178,4891930630,4,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.858989e-01,5.863463e-01,450273398,1688063,92816,2263345271,4897097964,12,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.840667e-01,5.840524e-01,449045853,1646231,16086,2252378289,4891961343,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.089002e-01,6.088943e-01,449044922,1660369,26226,2358173757,4891948898,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.268337e-01,6.268182e-01,449049421,1683925,26020,2409980609,4891974554,0,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.862297e-01,5.867153e-01,449935417,1675576,34642,2254323225,4895665245,12,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.175259e-01,6.175201e-01,449045037,1679124,23453,2374899922,4891965233,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.785015e-01,5.791822e-01,449061124,1686780,19589,2253950136,4892034479,26,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.801417e-01,5.801365e-01,449034414,1657714,32050,2247682240,4891893754,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.861255e-01,5.861108e-01,449039384,1656175,20391,2256147508,4891924395,0,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.848983e-01,5.849020e-01,449038481,1662947,25387,2254620147,4891920921,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.260645e-01,6.260676e-01,449058031,1690328,29468,2426994607,4892032247,3,1,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.757706e-01,5.757852e-01,449042796,1699695,21327,2232927203,4891942993,2,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.829106e-01,5.832225e-01,450278369,1663457,34287,2254526769,4897104988,11,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.788980e-01,5.788900e-01,449039549,1653716,23572,2239367314,4891921547,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.805230e-01,5.805144e-01,449036617,1649319,24817,2238585812,4891912153,1,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.783265e-01,5.783303e-01,449037922,1694181,20966,2235733914,4891907024,3,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.760549e-01,5.760408e-01,449041099,1683325,21908,2237974159,4891933470,0,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.788598e-01,5.788822e-01,449040405,1650578,20566,2247415099,4891930535,3,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.858497e-01,5.858352e-01,449042850,1648361,21011,2271311262,4891941253,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.780791e-01,5.780918e-01,449040849,1665692,20848,2248181297,4891937667,2,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.777092e-01,5.777037e-01,449042708,1657133,23225,2243036807,4891936184,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.779026e-01,5.778885e-01,449039697,1647100,71189,2238042578,4891917913,0,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.800744e-01,5.800708e-01,449043335,1654288,41317,2239894835,4891938450,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.856817e-01,5.856989e-01,449037674,1666499,140392,2254208775,4891913068,1,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.790924e-01,5.798297e-01,449060589,1675613,24680,2249925860,4892034541,27,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.774717e-01,5.774574e-01,449042323,1669743,28406,2236165922,4891940485,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.787413e-01,5.787467e-01,449042961,1652546,21702,2247320123,4891939110,1,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.821677e-01,5.823025e-01,449047328,1723082,22528,2248041194,4891969106,4,1,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.807213e-01,5.807072e-01,449038772,1650111,19506,2236960106,4891918619,0,0,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.848486e-01,5.855626e-01,449058197,1662081,23729,2262717179,4892019843,24,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.779680e-01,5.779538e-01,449039792,1642685,24742,2244205072,4891922505,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.828649e-01,5.831678e-01,450017429,1669471,35259,2253465698,4896005577,12,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.792044e-01,5.799291e-01,449062568,1674701,20476,2249754952,4892043873,28,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,6.114037e-01,6.114131e-01,449046954,1662488,20723,2364734841,4891970557,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.951075e-01,5.951024e-01,449043897,1653162,19089,2312095660,4891940139,1,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.805595e-01,5.805452e-01,449036500,1735071,24568,2241910398,4891907859,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.778077e-01,5.778089e-01,449037480,1733969,19619,2243635663,4891919794,1,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.820652e-01,5.825047e-01,450219407,1665017,43744,2257004183,4896846191,13,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.786935e-01,5.786791e-01,449034957,1695181,20727,2243655955,4891906833,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.794123e-01,5.794283e-01,449085442,1717757,22061,2238522795,4892199964,5,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.834450e-01,5.838016e-01,450079552,1686260,37387,2255933757,4896277511,11,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.806396e-01,5.806415e-01,449037135,1646502,19067,2246748943,4891911530,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.771067e-01,5.771012e-01,449036651,1664875,17659,2232596177,4891913026,1,0,383
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.805738e-01,5.805594e-01,449034482,1667514,16705,2250372688,4891899350,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.752185e-01,5.759890e-01,449054570,1654029,21180,2240943781,4892000829,29,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.815645e-01,5.815502e-01,449031264,1657685,17505,2253634878,4891877265,0,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.805123e-01,5.805205e-01,449043490,1652919,20111,2249651211,4891949730,3,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.811419e-01,5.811275e-01,449036188,1655880,21735,2250660586,4891906091,0,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.824441e-01,5.824420e-01,449035308,1655970,23784,2257173363,4891895602,1,0,384
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.776165e-01,5.776119e-01,449039560,1649937,20620,2245077923,4891927707,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.939874e-01,5.939841e-01,449044926,1672185,23474,2303322164,4891964812,1,1,387
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.780247e-01,5.780202e-01,449036266,1643589,22425,2234946836,4891909350,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.778894e-01,5.778804e-01,449045124,1706750,19569,2241998020,4891958812,1,0,386
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.772640e-01,5.772663e-01,449035334,1660011,19332,2241748793,4891906549,2,0,385
ziria,mainland-ghc710-b5f8a17c,RX 6Mbps,100000000,5.790229e-01,5.798730e-01,449052573,1652834,25560,2246228644,4891987518,28,0,385
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.619574e-01,6.619507e-01,444054261,2120015,45099,2561473968,5285308658,1,0,669
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,7.037334e-01,7.037159e-01,443840419,2139962,57760,2720788370,5284190690,0,0,537
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.642302e-01,6.650821e-01,443833670,2129574,28258,2577295520,5284150454,32,0,535
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.544668e-01,6.544663e-01,443821109,2132376,51780,2532847105,5284100528,1,0,537
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.600120e-01,6.600226e-01,443816092,2111634,49361,2548518305,5284071517,2,0,535
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.557167e-01,6.557106e-01,443817334,2111796,28583,2541276699,5284072277,2,0,538
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.545309e-01,6.554249e-01,443850632,2141273,55126,2543754997,5284230055,32,0,538
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.610015e-01,6.609852e-01,443814939,2117405,29030,2555080924,5284060238,0,0,535
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.547326e-01,6.557498e-01,443841797,2114486,59716,2544267509,5284193759,32,0,535
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.579661e-01,6.580015e-01,443869238,2134906,44510,2544146812,5284384970,6,0,535
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.550868e-01,6.550884e-01,443813737,2110898,46081,2532491179,5284053578,1,0,536
ziria,mainland-ghc710-b5f8a17c,RX 9Mbps,100000000,6.576942e-01,6.576872e-01,443816170,2115240,33008,2542760561,5284068434,1,0,535
